"FileName","SHA256"
"baseline_defender.txt","A118A8C2E348925CF5118F0118F2D8231E557C84F2A639A5F620CA48FD5635C8"
"baseline_firewall.txt","63422460F398A5848552423D9D47BE7DCFA852A2F1765D5FE2F5716726FB9A40"
"baseline_os.txt","F47141B7C0C2D271F73E899C78CBB24EEA28C6A4907D2DD278C89D2F06E47F67"
"defender_eicar.txt","975D1F1353B99478F05898B3FB753772B9E58EE855756BE4E5C84152A86D7730"
"local_load_test.txt","7C3D2B53246ECA7C1B7F0D97CFB64F34AC0D6F89C5FAB08D49562A30B321EA93"
